GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "17000","Illinois",3,SAACARTSCOMP,112,"...","  Promoters of performing arts and similar events ","Thousands of dollars",38631,52571,51090,38685,44606,46950,51681,54415,49085,42882,47697,70942,80694,83367,85943,91813,153877,171486,172271,119812,113830,192540,230653
 "17000","Illinois",3,SAACARTSCOMP,113,"...","  Agents/managers for artists ","Thousands of dollars",15102,14344,16385,18351,19012,21755,24064,24513,21683,23574,25082,25207,22524,22363,22962,24219,25911,22297,23060,24863,28584,33395,37824
 "17000","Illinois",3,SAACARTSCOMP,114,"...","  Independent artists, writers, and performers ","Thousands of dollars",173575,239081,186651,164258,130607,135044,159076,135981,127628,131012,133116,117994,127503,121203,112756,105927,100572,116749,116749,111056,154663,171896,144372
 "17000","Illinois",3,SAACARTSCOMP,120,"...","  Museums ","Thousands of dollars",124173,162263,140982,138733,156073,176964,200882,209474,222448,200960,202596,272230,303600,320467,293532,332104,347733,364428,360371,435728,317704,310205,367769
 "17000","Illinois",3,SAACARTSCOMP,131,"...","  Advertising ","Thousands of dollars",505441,474808,485774,514560,549579,590195,632143,676249,624774,641230,727921,832264,929445,997897,1057004,1148610,1318828,1367043,1389730,1288443,1398353,1561307,1586527
 "17000","Illinois",3,SAACARTSCOMP,132,"...","  Architectural services ","Thousands of dollars",544157,494078,510638,493142,533432,600578,670324,662617,542936,489113,528392,541280,555689,582467,607347,620970,654324,703080,720614,698771,737225,783634,775948
 "17000","Illinois",3,SAACARTSCOMP,133,"...","  Landscape architectural services ","Thousands of dollars",127768,128691,124684,121415,122622,126641,116407,109594,93896,83639,77724,77366,86962,88571,82209,94005,102960,104764,106802,124538,124516,131479,130971
 "17000","Illinois",3,SAACARTSCOMP,134,"...","  Interior design services ","Thousands of dollars",43747,41553,45222,48427,54595,67167,73628,68286,52065,43437,51492,82810,66415,99504,109811,114344,123350,145862,140965,131891,142079,170072,187367
 "17000","Illinois",3,SAACARTSCOMP,135,"...","  Industrial design services ","Thousands of dollars",39533,35197,31158,27413,24332,26253,28051,25996,25461,25616,31386,46298,37694,52145,49216,52478,57509,59933,74003,103827,253510,67796,59605
 "17000","Illinois",3,SAACARTSCOMP,136,"...","  Graphic design services ","Thousands of dollars",217287,189800,196141,200784,220501,227299,235822,241652,214749,224483,242554,343278,256772,354440,377506,373278,358892,334955,325703,296903,318544,352917,329421
 "17000","Illinois",3,SAACARTSCOMP,137,"...","  Computer systems design ","Thousands of dollars",49240,38993,38064,39700,46756,52724,60691,63816,61716,69082,78672,92572,100256,107235,112227,120649,88615,88954,89691,92975,91114,133723,132978
 "17000","Illinois",3,SAACARTSCOMP,138,"...","  Photography and photofinishing services ","Thousands of dollars",191859,191815,177400,155305,151983,152734,151853,145939,133902,126148,110187,140447,107135,141112,137063,(D),(D),(D),(D),(D),(D),(D),(D)
 "17000","Illinois",3,SAACARTSCOMP,139,"...","  All other design services ","Thousands of dollars",6638,6519,7015,7092,8259,9677,11880,12233,14311,14342,17459,20259,21343,26799,26887,28853,28534,28682,31092,25203,29198,40622,44522
 "17000","Illinois",3,SAACARTSCOMP,140,"...","  Fine arts education ","Thousands of dollars",64810,60396,58353,73552,78459,79810,72445,86734,99532,99871,91526,86594,84806,94748,96803,103205,120222,140443,137072,116352,128429,192875,184888
 "17000","Illinois",3,SAACARTSCOMP,150,"...","  Education services ","Thousands of dollars",117755,172577,144345,171275,182722,191039,228808,260914,216266,155406,161341,180452,186890,182815,157308,159764,172438,198273,205686,220620,214799,230790,265214
 "17000","Illinois",3,SAACARTSCOMP,200,"..."," Supporting arts and cultural production ","Thousands of dollars",10083175,10225989,9985492,9567978,9401079,9282506,9455236,9701823,9173027,9129372,9592296,10019370,10128983,10124357,10464333,10545843,11357857,11605449,11972019,11754168,13298393,14439166,14401886
 "17000","Illinois",3,SAACARTSCOMP,211,"...","  Rental and leasing ","Thousands of dollars",89358,97715,80010,83969,78561,93136,90272,82787,75094,63366,59334,62796,64887,68304,73615,80429,86616,95668,89093,77130,74520,88224,103001
 "17000","Illinois",3,SAACARTSCOMP,212,"...","  Grantmaking and giving services ","Thousands of dollars",16733,17483,20180,17552,19522,23615,25255,24380,27113,24084,27803,28296,28683,27911,28938,23744,20866,21428,23910,20161,26601,28799,32230
 "17000","Illinois",3,SAACARTSCOMP,213,"...","  Unions ","Thousands of dollars",116970,109343,113580,115813,109183,126814,118673,132146,149761,141512,154015,178396,126714,112416,109154,90178,87845,90721,84942,91012,92858,91576,103757
 "17000","Illinois",3,SAACARTSCOMP,214,"...","  Government ","Thousands of dollars",4418344,4707352,(D),3953800,3708546,3420803,3252820,3424256,(D),3561809,(D),(D),(D),(D),3869232,3839068,4128071,(D),(D),4313438,4540854,4750757,4865425
 "17000","Illinois",3,SAACARTSCOMP,215,"...","  Other support services ","Thousands of dollars",4468,3717,4349,4957,5673,7190,7812,9104,6221,5049,4458,5480,5043,5133,5633,6244,12586,12770,13235,7609,7036,8543,10355
 "17000","Illinois",3,SAACARTSCOMP,221,"...","  Publishing ","Thousands of dollars",1077580,1034534,1053083,1029763,1019821,1090286,1186780,1154600,1052416,927997,936993,894041,867803,870790,920400,895462,855265,889227,958174,998071,1169419,1410955,1400673
 "17000","Illinois",3,SAACARTSCOMP,222,"...","  Motion pictures ","Thousands of dollars",329816,308033,315202,323756,376696,387870,406922,397605,395253,377257,396539,363434,347742,369880,383208,363034,(D),462712,564001,370677,535692,619434,511107
 "17000","Illinois",3,SAACARTSCOMP,223,"...","  Sound recording ","Thousands of dollars",100004,89515,110768,112931,93407,92142,74029,69304,60604,50916,49944,47551,47100,51746,53755,47461,46760,53811,62989,58955,73913,75150,67879
 "17000","Illinois",3,SAACARTSCOMP,224,"...","  Broadcasting ","Thousands of dollars",994310,1061338,1099800,1194403,1171578,1152554,1261371,1327733,1357711,1373406,1483787,1544455,1568177,1542351,1531745,1483070,1540646,1548916,1499125,1435211,1418587,1448083,1310528
 "17000","Illinois",3,SAACARTSCOMP,225,"...","  Other information services ","Thousands of dollars",197293,137357,142552,138045,204555,256218,266957,312768,309787,336610,398198,733022,775672,835574,961642,1011657,1148834,1277091,1441320,1597118,2075224,1955426,2038284
 "17000","Illinois",3,SAACARTSCOMP,231,"...","  Jewelry and silverware manufacturing ","Thousands of dollars",(D),28381,36792,(D),55754,55733,48509,77118,44669,33095,31420,29881,37760,40393,46110,49885,39767,38759,34566,29161,31083,38955,45029
 "17000","Illinois",3,SAACARTSCOMP,232,"...","  Printed goods manufacturing ","Thousands of dollars",406981,339269,344052,382438,385823,399872,471850,464856,379918,351944,333080,323423,326114,315360,300954,307215,294904,317866,281078,251177,250201,260079,255490
 "17000","Illinois",3,SAACARTSCOMP,233,"...","  Musical instruments manufacturing ","Thousands of dollars",27348,26379,26785,23962,25531,29680,29624,25704,24188,22787,21150,22874,19151,17786,15943,16973,17803,17655,17988,17160,17494,19909,24058
 "17000","Illinois",3,SAACARTSCOMP,234,"...","  Custom architectural woodwork and metalwork manufacturing ","Thousands of dollars",34052,52184,53334,52982,58561,62178,86436,103849,84561,72804,83719,93480,92503,94780,111491,118630,131288,136634,124089,115895,106854,118354,127448
 "17000","Illinois",3,SAACARTSCOMP,236,"...","  Other goods manufacturing ","Thousands of dollars",(D),(D),(D),(D),38421,44010,52391,42280,(D),46025,(D),(D),(D),(D),52649,43181,(D),(D),(D),51225,61749,54614,57919
 "17000","Illinois",3,SAACARTSCOMP,240,"...","  Construction ","Thousands of dollars",384104,348305,298340,241629,294610,355842,365480,295221,239804,228046,202746,178889,132043,114521,152206,141065,129836,271068,265483,176978,466424,824916,839597
 "17000","Illinois",3,SAACARTSCOMP,250,"...","  Wholesale and transportation industries ","Thousands of dollars",945014,968995,928766,919986,875527,817499,841630,914434,710765,809862,888698,867312,870837,872623,945644,1104898,1480368,1227216,1231082,1220232,1274246,1534966,1387820
 "17000","Illinois",3,SAACARTSCOMP,260,"...","  Retail industries ","Thousands of dollars",861571,(D),848533,892284,879310,867063,868425,843677,745845,702803,881760,892956,903263,854773,902017,923650,887239,866662,889650,922958,1075636,1110425,1221286
 "17000","Illinois",3,SAACARTSCOMP,300,"..."," All other industries 2/","Thousands of dollars",482678,485505,470113,479062,495768,509166,540187,534165,501632,464321,466421,446910,433546,451666,484994,(D),(D),(D),(D),(D),(D),(D),(D)
 "18000","Indiana",3,SAACARTSCOMP,1,"...","Total compensation ","Thousands of dollars",118597631,120837588,124562717,130759292,135265440,140937814,145463701,147552816,138349089,142368500,147811095,154893280,157845077,165163347,171747445,177006330,184608289,193526919,198864905,200838766,217368307,234569413,245324424
 "18000","Indiana",3,SAACARTSCOMP,10,"...","Total ACPSA compensation ","Thousands of dollars",4014955,4079039,4188704,4394078,4324254,4228806,4147765,4098172,3905629,3983519,3986077,4056617,4068871,4165718,4288963,4408712,4550831,4556551,4690622,4793380,5035239,5163234,5535289
 "18000","Indiana",3,SAACARTSCOMP,100,"..."," Core arts and cultural production ","Thousands of dollars",494037,501317,507679,508950,537103,556906,581308,584616,546137,533053,541108,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "18000","Indiana",3,SAACARTSCOMP,111,"...","  Performing arts companies ","Thousands of dollars",50692,50655,48274,50161,47924,43620,40875,42408,44986,45698,50583,49068,44887,49874,45149,53383,53345,56001,54666,45669,37662,45767,53413
 "18000","Indiana",3,SAACARTSCOMP,112,"...","  Promoters of performing arts and similar events ","Thousands of dollars",17132,25421,22146,23548,25490,28368,27933,28307,26047,20920,20429,25139,27616,29551,34334,39389,40093,44260,48984,40457,44026,69352,84300
 "18000","Indiana",3,SAACARTSCOMP,113,"...","  Agents/managers for artists ","Thousands of dollars",2148,2186,3305,4545,5562,4388,5686,6319,4910,5872,5943,4582,4376,2564,2491,3163,2416,3447,3630,3285,3305,3964,4828
 "18000","Indiana",3,SAACARTSCOMP,114,"...","  Independent artists, writers, and performers ","Thousands of dollars",18949,16269,20524,19090,21111,21409,25319,22812,22790,17257,18327,18894,20111,19396,22670,21662,20013,21982,25107,30714,30095,43502,45468
 "18000","Indiana",3,SAACARTSCOMP,120,"...","  Museums ","Thousands of dollars",24959,33895,32155,32923,36987,41334,45424,47639,49573,45357,45626,59574,65654,72339,67141,75447,78586,82058,83841,103022,82948,80377,98267
 "18000","Indiana",3,SAACARTSCOMP,131,"...","  Advertising ","Thousands of dollars",52430,51607,52995,58125,62884,67489,74502,74446,68237,68747,73945,83460,86109,94754,104784,115987,121698,122972,124547,124083,144921,164916,178181
 "18000","Indiana",3,SAACARTSCOMP,132,"...","  Architectural services ","Thousands of dollars",113204,105214,114601,108715,117700,123399,136516,132172,107988,101340,105728,106671,97082,101665,112268,122794,121831,132447,135221,142516,158387,171220,180308
 "18000","Indiana",3,SAACARTSCOMP,133,"...","  Landscape architectural services ","Thousands of dollars",6685,6189,6538,6495,7567,8774,9030,9241,9515,11267,11340,8693,8429,8993,9879,10777,14556,15666,17034,18829,19496,23513,24993
 "18000","Indiana",3,SAACARTSCOMP,134,"...","  Interior design services ","Thousands of dollars",12999,12960,15403,16096,16142,18030,19036,17054,13466,11877,11974,20532,14911,19383,20920,19498,20457,24132,25408,26386,30664,37471,40357
 "18000","Indiana",3,SAACARTSCOMP,135,"...","  Industrial design services ","Thousands of dollars",6365,5551,4994,5363,5142,6112,7263,6444,7082,7391,8407,9415,8035,9759,9356,9765,11351,12164,11699,9736,9600,16822,17614
 "18000","Indiana",3,SAACARTSCOMP,136,"...","  Graphic design services ","Thousands of dollars",24105,27650,28498,28227,29969,30508,30635,31541,27671,29648,29747,45461,33395,47880,51014,49720,47312,50609,47256,45113,49461,57098,56179
 "18000","Indiana",3,SAACARTSCOMP,137,"...","  Computer systems design ","Thousands of dollars",8084,7589,7975,8106,8685,9301,11563,12557,12498,14084,16936,18025,23507,22040,24045,27436,19018,20704,21657,22189,22089,34791,37318
 "18000","Indiana",3,SAACARTSCOMP,138,"...","  Photography and photofinishing services ","Thousands of dollars",103892,103976,97268,83834,77135,75689,71947,68143,64309,62324,49233,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "18000","Indiana",3,SAACARTSCOMP,139,"...","  All other design services ","Thousands of dollars",1735,1022,1014,879,968,1010,906,695,577,720,854,1173,925,1206,1029,1291,1613,1827,2760,2602,3413,4530,3815
 "18000","Indiana",3,SAACARTSCOMP,140,"...","  Fine arts education ","Thousands of dollars",10205,8213,10341,12965,13888,13793,13158,14747,17078,16637,16768,15563,15726,19821,21078,22069,23921,27817,29004,26281,30307,39135,40356
 "18000","Indiana",3,SAACARTSCOMP,150,"...","  Education services ","Thousands of dollars",40453,42923,41648,49878,59949,63683,61517,70094,69411,73914,75267,82229,75955,71134,67581,67495,63310,63986,69165,74015,68440,76569,84022
 "18000","Indiana",3,SAACARTSCOMP,200,"..."," Supporting arts and cultural production ","Thousands of dollars",3319838,3372402,3480236,3680548,3578604,3460676,3348755,3299320,3162035,3263738,3257473,3260175,3318548,3350930,3439711,3517838,3662635,3622742,3732326,3827208,4029960,3994422,4273719
 "18000","Indiana",3,SAACARTSCOMP,211,"...","  Rental and leasing ","Thousands of dollars",35575,44412,36302,32121,30342,32983,31945,27987,25577,22365,13780,15343,14134,13379,14705,15371,18016,18575,18918,17907,18587,20388,23198
 "18000","Indiana",3,SAACARTSCOMP,212,"...","  Grantmaking and giving services ","Thousands of dollars",6260,6618,7376,7193,7126,8724,9653,9278,10028,9217,10381,10434,10410,11391,11730,9355,8520,9418,10452,8677,10724,12103,13354
 "18000","Indiana",3,SAACARTSCOMP,213,"...","  Unions ","Thousands of dollars",14996,12789,12736,12892,12526,14135,13085,14657,15141,14400,14859,16594,11443,9839,9210,7674,7021,7293,7017,6955,7399,7671,8935
 "18000","Indiana",3,SAACARTSCOMP,214,"...","  Government ","Thousands of dollars",1596448,1638305,1620034,1604084,1534188,1442675,1373919,1409701,1415821,1466119,1479598,1473639,1484524,1509877,1510429,1526478,1679721,1752146,1813321,1837030,1880693,1960259,2227652
 "18000","Indiana",3,SAACARTSCOMP,215,"...","  Other support services ","Thousands of dollars",4083,3804,4114,4706,4789,5331,5305,5146,4369,4065,3756,3942,3423,3663,4179,4066,8359,8796,8939,6671,6668,7036,7331
 "18000","Indiana",3,SAACARTSCOMP,221,"...","  Publishing ","Thousands of dollars",287333,289737,309884,300547,298463,305697,328385,324088,305266,277443,269424,281702,276027,(D),251261,228660,219326,201080,(D),(D),214419,207045,215882
 "18000","Indiana",3,SAACARTSCOMP,222,"...","  Motion pictures ","Thousands of dollars",72726,68886,66755,71152,73411,76920,75488,71537,70481,68511,65430,66596,63237,65528,66116,71720,75746,(D),(D),(D),66687,84006,99219
 "18000","Indiana",3,SAACARTSCOMP,223,"...","  Sound recording ","Thousands of dollars",(D),6734,6860,7270,(D),(D),5926,(D),10059,9236,9779,8057,(D),9244,9261,(D),(D),11614,14058,11245,11340,12387,6695
 "18000","Indiana",3,SAACARTSCOMP,224,"...","  Broadcasting ","Thousands of dollars",285720,(D),339837,(D),405404,411066,(D),474986,(D),(D),496958,508873,(D),(D),(D),(D),(D),(D),445664,434559,461403,396044,364949
 "18000","Indiana",3,SAACARTSCOMP,225,"...","  Other information services ","Thousands of dollars",(D),(D),8393,9787,12413,13919,19974,27696,26094,25980,28571,31034,32048,32281,(D),164919,176067,144233,131509,132073,154523,116424,122861
 "18000","Indiana",3,SAACARTSCOMP,231,"...","  Jewelry and silverware manufacturing ","Thousands of dollars",18111,15815,13453,9629,6445,8902,9958,12382,6056,5204,4915,4935,9843,10881,7666,7858,6289,6071,5621,4898,4910,3414,2512
 "18000","Indiana",3,SAACARTSCOMP,232,"...","  Printed goods manufacturing ","Thousands of dollars",152817,128525,125503,(D),(D),(D),(D),(D),(D),(D),143547,141555,142548,139499,134232,133152,128295,122581,118508,104891,101643,108305,110512
 "18000","Indiana",3,SAACARTSCOMP,233,"...","  Musical instruments manufacturing ","Thousands of dollars",57964,59684,54611,42513,40645,42734,41540,34276,36071,35756,34708,34626,33997,29854,28231,33691,35187,34484,29419,24017,24955,27866,34071
 "18000","Indiana",3,SAACARTSCOMP,234,"...","  Custom architectural woodwork and metalwork manufacturing ","Thousands of dollars",28222,38720,36241,33572,32457,32522,46125,50877,34672,33994,36607,40437,42148,45467,51822,58033,64555,58907,56002,56892,57462,71582,75697
 "18000","Indiana",3,SAACARTSCOMP,236,"...","  Other goods manufacturing ","Thousands of dollars",66319,68934,69070,68634,65255,63690,75434,58219,45533,54403,52457,55832,57971,64662,71213,67560,84203,76881,78285,76079,81685,72765,74676
 "18000","Indiana",3,SAACARTSCOMP,240,"...","  Construction ","Thousands of dollars",115059,103169,223967,405382,384159,333354,178409,103991,66191,133716,118567,83110,113143,93967,80540,114525,129151,83932,134599,180109,162346,124999,89109
 "18000","Indiana",3,SAACARTSCOMP,250,"...","  Wholesale and transportation industries ","Thousands of dollars",176020,188477,185746,173137,185194,190055,193401,184429,145743,170708,186495,176943,181942,178815,171263,189895,215853,228544,247102,322257,329807,336381,338913
 "18000","Indiana",3,SAACARTSCOMP,260,"...","  Retail industries ","Thousands of dollars",375870,376657,359352,350553,336738,323901,305875,296885,306021,293662,287643,306525,324523,346108,350090,381407,319584,323024,330433,358688,434708,425745,458154
 "18000","Indiana",3,SAACARTSCOMP,300,"..."," All other industries 2/","Thousands of dollars",201081,205320,200788,204580,208547,211224,217702,214235,197456,186727,187497,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
